Seconds;Ecg;Eda_E4;Eda_RB;Bvp;Emg;Resp;COVAS;Tmp
5.476000;-0.010733;8.608430;15.184861;1.071625;-0.000023;-1.182726;0.500000;33.030000
5.480000;-0.017731;8.608342;15.183830;-0.052048;0.009352;-1.180411;1.000000;33.030000
5.484000;-0.020485;8.608251;15.182787;-1.188846;0.010635;-1.178014;1.000000;33.030000
5.488000;-0.018051;8.608159;15.181730;-2.337015;-0.015479;-1.175534;1.000000;33.030000
5.492000;-0.013652;8.608064;15.180659;-3.494953;-0.018704;-1.172969;1.000000;33.030000
5.496000;-0.011441;8.607968;15.179576;-4.661181;0.008578;-1.170317;1.000000;33.030000
5.500000;-0.013137;8.607870;15.178479;-5.834315;0.007972;-1.167576;1.000000;33.030000
5.504000;-0.015842;8.607770;15.177370;-7.013033;-0.002323;-1.164745;1.000000;33.030000
5.508000;-0.018716;8.607668;15.176248;-8.196045;0.006675;-1.161821;1.000000;33.030000
5.512000;-0.022529;8.607564;15.175113;-9.382056;0.006414;-1.158804;1.000000;33.030000
5.516000;-0.023513;8.607458;15.173966;-10.569778;-0.008062;-1.155692;1.000000;33.030000
5.520000;-0.019756;8.607350;15.172807;-11.758069;-0.006102;-1.152482;1.000000;33.030000
5.524000;-0.014801;8.607240;15.171636;-12.946164;0.010991;-1.149173;1.000000;33.030000
5.528000;-0.012407;8.607128;15.170453;-14.133809;0.002875;-1.145763;1.000000;33.030000
5.532000;-0.011542;8.607014;15.169259;-15.321253;-0.013342;-1.142251;1.000000;33.030000
5.536000;-0.010414;8.606898;15.168052;-16.509199;-0.001994;-1.138634;1.000000;33.030000
5.540000;-0.010633;8.606780;15.166835;-17.698741;-0.003278;-1.134910;1.000000;33.030000
5.544000;-0.012853;8.606660;15.165607;-18.891315;-0.002406;-1.131079;1.000000;33.030000
5.548000;-0.016178;8.606538;15.164367;-20.088631;0.015808;-1.127137;1.000000;33.030000
5.552000;-0.018637;8.606415;15.163117;-21.292619;-0.006043;-1.123084;1.000000;33.030000
5.556000;-0.019250;8.606289;15.161857;-22.505408;0.000913;-1.118916;1.000000;33.030000
5.560000;-0.019594;8.606161;15.160586;-23.729343;0.031878;-1.114633;1.000000;33.029677
5.564000;-0.021347;8.606031;15.159305;-24.967036;-0.005258;-1.110232;1.000000;33.029355
5.568000;-0.025651;8.605899;15.158014;-26.221423;-0.031724;-1.105712;1.000000;33.029032
5.572000;-0.031677;8.605765;15.156714;-27.495799;-0.017216;-1.101070;1.000000;33.028710
5.576000;-0.035508;8.605629;15.155404;-28.793810;0.005343;-1.096305;1.000000;33.028387
5.580000;-0.032916;8.605491;15.154086;-30.119375;0.014086;-1.091414;1.000000;33.028065
5.584000;-0.026844;8.605352;15.152758;-31.476555;0.001328;-1.086397;1.000000;33.027742
5.588000;-0.024234;8.605210;15.151422;-32.869406;0.008630;-1.081250;1.000000;33.027419
5.592000;-0.026550;8.605066;15.150078;-34.301826;0.002828;-1.075972;1.000000;33.027097
5.596000;-0.030600;8.604920;15.148726;-35.777402;-0.011241;-1.070560;1.000000;33.026774
5.600000;-0.031568;8.604772;15.147365;-37.299245;0.002314;-1.065013;1.000000;33.026452
5.604000;-0.028616;8.604623;15.145997;-38.869820;0.006328;-1.059329;1.000000;33.026129
5.608000;-0.025511;8.604471;15.144622;-40.490782;-0.002765;-1.053506;1.000000;33.025806
5.612000;-0.024573;8.604317;15.143240;-42.162858;-0.007165;-1.047542;1.000000;33.025484
5.616000;-0.026151;8.604162;15.141851;-43.885943;0.001927;-1.041434;1.000000;33.025161
5.620000;-0.028436;8.604004;15.140456;-45.659315;0.005684;-1.035181;1.000000;33.024839
5.624000;-0.028803;8.603845;15.139054;-47.481723;-0.007288;-1.028781;1.000000;33.024516
5.628000;-0.026942;8.603684;15.137647;-49.351274;-0.004189;-1.022232;1.000000;33.024194
5.632000;-0.023699;8.603521;15.136234;-51.265249;0.008905;-1.015532;1.000000;33.023871
5.636000;-0.019363;8.603356;15.134815;-53.219914;0.003609;-1.008678;1.000000;33.023548
5.640000;-0.009333;8.603189;15.133392;-55.210334;-0.003882;-1.001670;1.000000;33.023226
5.644000;0.009115;8.603020;15.131964;-57.230178;0.003728;-0.994505;1.000000;33.022903
5.648000;0.028345;8.602850;15.130531;-59.271537;0.001276;-0.987181;1.000000;33.022581
5.652000;0.040874;8.602678;15.129094;-61.324753;-0.011060;-0.979696;1.000000;33.022258
5.656000;0.050489;8.602504;15.127654;-63.378294;-0.008754;-0.972048;1.000000;33.021935
5.660000;0.061861;8.602328;15.126210;-65.418711;0.004398;-0.964236;1.000000;33.021613
5.664000;0.067068;8.602151;15.124762;-67.430646;0.010231;-0.956257;1.000000;33.021290
5.668000;0.062609;8.601972;15.123312;-69.396869;0.000875;-0.948109;1.000000;33.020968
5.672000;0.057410;8.601791;15.121859;-71.298365;0.001220;-0.939792;1.000000;33.020645
5.676000;0.058941;8.601609;15.120403;-73.114576;0.007427;-0.931302;1.000000;33.020323
5.680000;0.060467;8.601425;15.118945;-74.823869;0.000544;-0.922639;1.000000;33.020000
5.684000;0.050507;8.601240;15.117486;-76.404075;-0.000500;-0.913799;1.000000;33.019677
5.688000;0.032931;8.601053;15.116025;-77.832981;-0.000552;-0.904783;1.000000;33.019355
5.692000;0.014799;8.600864;15.114562;-79.088803;-0.015024;-0.895586;1.000000;33.019032
5.696000;-0.002553;8.600674;15.113099;-80.150790;-0.021012;-0.886209;1.000000;33.018710
5.700000;-0.014789;8.600483;15.111635;-80.999895;0.005169;-0.876648;1.000000;33.018387
5.704000;-0.016811;8.600291;15.110170;-81.619201;0.019798;-0.866903;1.200000;33.018065
5.708000;-0.012723;8.600097;15.108705;-81.994026;0.005268;-0.856971;1.400000;33.017742
5.712000;-0.016208;8.599901;15.107240;-82.111856;0.009743;-0.846850;1.600000;33.017419
5.716000;-0.031571;8.599705;15.105776;-81.962280;0.004749;-0.836540;1.800000;33.017097
5.720000;-0.047402;8.599507;15.104312;-81.536951;-0.018556;-0.826038;2.000000;33.016774
5.724000;-0.056692;8.599309;15.102849;-80.829588;-0.011347;-0.815343;2.000000;33.016452
5.728000;-0.061235;8.599109;15.101387;-79.836005;0.004929;-0.804454;2.000000;33.016129
5.732000;-0.062286;8.598908;15.099926;-78.554173;0.005274;-0.793368;2.000000;33.015806
5.736000;-0.060668;8.598706;15.098467;-76.984276;0.000159;-0.782085;2.000000;33.015484
5.740000;-0.058913;8.598503;15.097009;-75.128737;0.003355;-0.770603;2.000000;33.015161
5.744000;-0.058179;8.598299;15.095554;-72.992247;0.005997;-0.758920;2.000000;33.014839
5.748000;-0.060040;8.598094;15.094101;-70.581811;-0.008440;-0.747036;2.000000;33.014516
5.752000;-0.065615;8.597889;15.092650;-67.906836;-0.004436;-0.734950;2.000000;33.014194
5.756000;-0.067639;8.597683;15.091202;-64.979252;0.007670;-0.722659;2.000000;33.013871
5.760000;-0.059621;8.597476;15.089757;-61.813589;-0.004086;-0.710163;2.000000;33.013548
5.764000;-0.047740;8.597268;15.088316;-58.426832;-0.002838;-0.697461;2.000000;33.013226
5.768000;-0.042161;8.597059;15.086877;-54.837946;-0.004450;-0.684551;2.000000;33.012903
5.772000;-0.045672;8.596850;15.085443;-51.067325;0.006827;-0.671434;2.000000;33.012581
5.776000;-0.055028;8.596641;15.084012;-47.136450;0.025414;-0.658107;2.000000;33.012258
5.780000;-0.064887;8.596431;15.082585;-43.067730;-0.018773;-0.644570;2.000000;33.011935
5.784000;-0.067814;8.596221;15.081163;-38.884410;-0.024012;-0.630821;2.000000;33.011613
5.788000;-0.054875;8.596010;15.079745;-34.610492;0.015565;-0.616861;2.000000;33.011290
5.792000;-0.017078;8.595798;15.078332;-30.270663;0.001629;-0.602688;2.000000;33.010968
5.796000;0.066314;8.595587;15.076924;-25.890224;-0.004261;-0.588302;2.000000;33.010645
5.800000;0.198912;8.595375;15.075521;-21.495016;0.003256;-0.573702;2.000000;33.010323
5.804000;0.349011;8.595163;15.074123;-17.111345;0.001513;-0.558887;2.000000;33.010000
5.808000;0.515202;8.594951;15.072731;-12.765758;0.016234;-0.543857;2.000000;33.010000
5.812000;0.718970;8.594739;15.071344;-8.484353;0.007084;-0.528612;1.666667;33.010000
5.816000;0.927149;8.594526;15.069963;-4.291779;-0.024620;-0.513151;1.333333;33.010000
5.820000;1.019472;8.594314;15.068589;-0.210551;-0.011054;-0.497474;1.000000;33.010000
5.824000;0.880818;8.594101;15.067221;3.739187;0.009353;-0.481581;1.000000;33.010000
5.828000;0.544114;8.593889;15.065859;7.539719;-0.007145;-0.465471;1.000000;33.010000
5.832000;0.166492;8.593677;15.064504;11.175768;0.006167;-0.449145;1.000000;33.010000
5.836000;-0.092224;8.593464;15.063155;14.634417;0.015722;-0.432601;1.000000;33.010000
5.840000;-0.180410;8.593252;15.061814;17.904983;-0.010762;-0.415841;1.000000;33.010000
5.844000;-0.167335;8.593040;15.060480;20.978885;-0.005662;-0.398864;1.000000;33.010000
5.848000;-0.131541;8.592829;15.059152;23.849534;0.005524;-0.381671;1.000000;33.010000
5.852000;-0.107545;8.592617;15.057833;26.512202;0.009942;-0.364261;1.000000;33.010000
5.856000;-0.102972;8.592406;15.056521;28.963876;0.010783;-0.346635;1.000000;33.010000
5.860000;-0.107272;8.592195;15.055217;31.203103;-0.020632;-0.328793;1.000000;33.010000
5.864000;-0.108881;8.591985;15.053920;33.229852;-0.026879;-0.310736;1.000000;33.010000
5.868000;-0.105924;8.591775;15.052632;35.045413;0.015177;-0.292463;1.000000;33.010000
5.872000;-0.102153;8.591565;15.051352;36.652359;0.025744;-0.273977;1.000000;33.010000
5.876000;-0.102343;8.591356;15.050080;38.054557;-0.003030;-0.255276;1.000000;33.010000
5.880000;-0.105593;8.591147;15.048817;39.257155;-0.013831;-0.236362;1.000000;33.010000
5.884000;-0.107734;8.590939;15.047563;40.266471;-0.007412;-0.217235;1.000000;33.010000
5.888000;-0.110536;8.590731;15.046317;41.089830;0.007573;-0.197896;1.000000;33.010000
5.892000;-0.115187;8.590524;15.045080;41.735397;0.011406;-0.178346;1.000000;33.010000
5.896000;-0.115646;8.590317;15.043852;42.212044;-0.003744;-0.158586;1.000000;33.010000
5.900000;-0.110564;8.590110;15.042634;42.529247;-0.007990;-0.138617;1.000000;33.010000
5.904000;-0.104876;8.589905;15.041425;42.696993;-0.000431;-0.118439;1.000000;33.010000
5.908000;-0.099957;8.589700;15.040226;42.725708;0.003882;-0.098054;1.000000;33.010000
5.912000;-0.094070;8.589495;15.039036;42.626164;0.002027;-0.077462;1.000000;33.010000
5.916000;-0.086140;8.589291;15.037856;42.409391;0.000389;-0.056666;1.000000;33.010000
5.920000;-0.075363;8.589087;15.036686;42.086583;-0.004189;-0.035665;1.000000;33.010000
5.924000;-0.063573;8.588885;15.035526;41.669031;-0.004007;-0.014462;1.000000;33.010000
5.928000;-0.057029;8.588682;15.034376;41.168066;0.002893;0.006942;1.000000;33.010000
5.932000;-0.057748;8.588481;15.033237;40.595017;0.004645;0.028546;1.000000;33.010000
5.936000;-0.058820;8.588279;15.032108;39.961158;0.003190;0.050348;1.000000;33.010000
5.940000;-0.054755;8.588079;15.030990;39.277677;-0.000604;0.072347;1.000000;33.010000
5.944000;-0.047947;8.587879;15.029882;38.555640;-0.008435;0.094540;1.000000;33.010000
5.948000;-0.039976;8.587679;15.028785;37.805970;-0.008641;0.116927;1.000000;33.010000
5.952000;-0.033633;8.587480;15.027700;37.039428;0.007589;0.139505;1.000000;33.010000
5.956000;-0.034930;8.587282;15.026625;36.266592;0.014689;0.162272;1.000000;33.010000
5.960000;-0.040661;8.587084;15.025562;35.497839;0.003145;0.185226;1.000000;33.010000
5.964000;-0.043380;8.586887;15.024509;34.743322;-0.010777;0.208365;1.000000;33.010000
5.968000;-0.040367;8.586690;15.023469;34.012930;-0.002168;0.231686;1.000000;33.010000
5.972000;-0.033875;8.586493;15.022439;33.316166;0.006622;0.255188;1.000000;33.010000
5.976000;-0.029031;8.586297;15.021421;32.661977;-0.017363;0.278867;1.500000;33.010000
5.980000;-0.024955;8.586101;15.020415;32.058624;-0.010622;0.302721;2.000000;33.010000
5.984000;-0.016717;8.585906;15.019420;31.513627;0.017611;0.326747;2.000000;33.010000
5.988000;-0.005921;8.585711;15.018438;31.033737;0.013970;0.350943;2.000000;33.010000
5.992000;0.002499;8.585517;15.017467;30.624905;-0.001616;0.375305;2.000000;33.010000
5.996000;0.009504;8.585322;15.016508;30.292276;-0.010451;0.399831;2.000000;33.010000
6.000000;0.016643;8.585128;15.015561;30.040183;0.005239;0.424518;2.000000;33.010000
6.004000;0.020892;8.584935;15.014625;29.872138;0.002425;0.449362;2.000000;33.010000
6.008000;0.018215;8.584741;15.013703;29.790813;-0.017116;0.474361;2.000000;33.010000
6.012000;0.008943;8.584548;15.012792;29.798027;0.007041;0.499510;2.000000;33.010000
6.016000;0.002605;8.584355;15.011893;29.894737;0.016333;0.524807;2.000000;33.010000
6.020000;0.006389;8.584162;15.011007;30.081031;-0.011859;0.550248;2.000000;33.010000
6.024000;0.012456;8.583969;15.010133;30.356110;-0.011768;0.575830;2.000000;33.010000
6.028000;0.010755;8.583776;15.009271;30.718267;0.011069;0.601548;2.000000;33.010000
6.032000;0.004921;8.583583;15.008421;31.164865;0.008459;0.627398;2.333333;33.010000
6.036000;0.003832;8.583390;15.007584;31.692327;-0.009508;0.653378;2.666667;33.010000
6.040000;0.009219;8.583198;15.006760;32.296122;-0.000897;0.679483;3.000000;33.010000
6.044000;0.016848;8.583005;15.005947;32.970754;0.011301;0.705709;3.000000;33.010000
6.048000;0.022632;8.582812;15.005147;33.709762;-0.005895;0.732052;3.000000;33.010000
6.052000;0.026589;8.582619;15.004360;34.505805;-0.013772;0.758507;3.000000;33.010000
6.056000;0.029037;8.582426;15.003585;35.350814;0.003629;0.785072;3.000000;33.010000
6.060000;0.030102;8.582232;15.002822;36.236154;0.007934;0.811741;3.000000;33.010000
6.064000;0.031067;8.582039;15.002072;37.152729;0.000310;0.838509;3.000000;33.010000
6.068000;0.032267;8.581845;15.001334;38.091073;0.001419;0.865374;3.000000;33.010000
6.072000;0.035021;8.581651;15.000609;39.041482;0.000105;0.892329;3.000000;33.010000
6.076000;0.039984;8.581457;14.999896;39.994291;-0.007888;0.919371;3.000000;33.010000
6.080000;0.047359;8.581262;14.999196;40.940224;0.003787;0.946494;3.000000;33.010000
6.084000;0.055021;8.581067;14.998507;41.870612;0.016280;0.973693;3.000000;33.010000
6.088000;0.057239;8.580871;14.997832;42.777448;-0.006016;1.000965;3.000000;33.010000
6.092000;0.055785;8.580675;14.997168;43.653377;-0.017127;1.028303;3.000000;33.010000
6.096000;0.054226;8.580479;14.996517;44.491686;-0.000402;1.055703;3.000000;33.010000
6.100000;0.047912;8.580282;14.995878;45.286280;0.007282;1.083160;3.000000;33.010000
6.104000;0.036504;8.580085;14.995251;46.031632;0.001457;1.110668;3.000000;33.010000
6.108000;0.026713;8.579887;14.994637;46.722720;-0.002188;1.138222;3.000000;33.010000
6.112000;0.016116;8.579688;14.994034;47.354968;0.003171;1.165816;3.000000;33.010000
6.116000;0.000852;8.579489;14.993443;47.924193;-0.000981;1.193446;3.000000;33.010000
6.120000;-0.009751;8.579289;14.992865;48.426555;-0.001864;1.221105;3.000000;33.010000
6.124000;-0.013379;8.579089;14.992298;48.858521;0.002679;1.248788;3.000000;33.010000
6.128000;-0.017487;8.578888;14.991744;49.216837;-0.002333;1.276488;3.000000;33.010000
6.132000;-0.023137;8.578686;14.991201;49.498510;0.004615;1.304201;3.000000;33.010000
6.136000;-0.028358;8.578483;14.990670;49.700798;0.001060;1.331920;3.000000;33.010000
6.140000;-0.030639;8.578280;14.990150;49.821218;-0.003409;1.359639;3.000000;33.010000
6.144000;-0.028712;8.578076;14.989643;49.857559;0.002256;1.387353;3.000000;33.010000
6.148000;-0.025532;8.577871;14.989146;49.807905;-0.006466;1.415055;3.000000;33.010000
6.152000;-0.026204;8.577666;14.988662;49.670662;0.002803;1.442739;3.000000;33.010000
6.156000;-0.030432;8.577459;14.988188;49.444562;0.004968;1.470400;3.000000;33.010000
6.160000;-0.032813;8.577252;14.987726;49.128681;-0.012520;1.498030;3.000000;33.010000
6.164000;-0.034506;8.577044;14.987276;48.722452;-0.002301;1.525624;3.000000;33.010000
6.168000;-0.040865;8.576835;14.986836;48.225695;0.011815;1.553176;3.000000;33.010000
6.172000;-0.050705;8.576625;14.986408;47.638646;0.003020;1.580679;3.000000;33.010000
6.176000;-0.056509;8.576415;14.985990;46.961976;0.002097;1.608127;3.000000;33.010000
