subject_idx,window_idx,t_start_s,t_end_s,covas_mean,covas_max,covas_min,covas_diff,covas_p90,ecg_mean,ecg_std,ecg_min,ecg_max,ecg_skew,ecg_kurt,ecg_hr_bpm,ecg_rr_mean_ms,ecg_rr_std_ms,ecg_rmssd,ecg_rr_range_ms,ecg_pnn50,eda_e4_mean,eda_e4_std,eda_e4_min,eda_e4_max,eda_e4_skew,eda_e4_kurt,eda_e4_scl_mean,eda_e4_scl_std,eda_e4_scl_slope,eda_e4_scr_n_peaks,eda_e4_scr_peak_rate,eda_e4_scr_mean_amp,eda_e4_scr_max_amp,eda_e4_scr_std,eda_e4_scr_auc,eda_e4_scr_energy,eda_rb_mean,eda_rb_std,eda_rb_min,eda_rb_max,eda_rb_skew,eda_rb_kurt,eda_rb_scl_mean,eda_rb_scl_std,eda_rb_scl_slope,eda_rb_scr_n_peaks,eda_rb_scr_peak_rate,eda_rb_scr_mean_amp,eda_rb_scr_max_amp,eda_rb_scr_std,eda_rb_scr_auc,eda_rb_scr_energy,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_skew,bvp_kurt,bvp_slope,bvp_ac_dc_ratio,bvp_hr_bpm,bvp_ibi_mean_ms,bvp_ibi_std_ms,bvp_ibi_cv,bvp_pulse_amp_mean,bvp_pulse_amp_std,bvp_vasomotor_power,tmp_mean,tmp_std,tmp_min,tmp_max,tmp_slope,tmp_range,tmp_diff_end_start,cross_eda_e4_rb_corr,cross_hr_bvp_ecg_diff
35,0,0.0,4.996,10.2008,28.0,0.0,28.0,21.82000000000003,-0.001535365214864103,0.06937969809800851,-0.3224854883995133,0.3412553024054814,0.14132255551303277,5.297675676352235,109.0909090909091,550.0,198.35898193499008,280.4934427550338,476.0,85.71428571428571,0.5381449478549272,0.041290080515450515,0.5050366942450145,0.6265933200453688,1.0414701184738269,-0.5464868125074234,0.5102857516605471,3.149607383732056e-06,7.697634927430917e-09,1,0.2,0.0024982361492535965,0.0024982361492535965,0.04053760016035144,0.14413354636715422,0.012378301275189142,8.620023591794487,0.4259727553005769,8.160535819261868,9.42320438047536,0.5576710423475768,-1.3063903055143073,8.378555001125758,0.00011197017913803055,-2.6615787436216573e-07,0,0.0,0.0,0.0,0.37496188557625376,1.496095044642164,1.151349724738873,-0.12426245289378263,5.8339509128785965,-13.995546875673526,8.018966747396178,-0.570179463368952,-0.8896917760849039,-0.00037478224381573067,4.415537644130657,84.98583569405099,706.0,103.09607170013801,0.14602843017016714,6.129617530306165,2.1356278431847757,0.0,32.562616000000006,0.01045211023896277,32.55,32.59,-2.4510377286573386e-06,0.04000000000000625,0.020000000000003126,0.9605963071746006,24.105073396858103
35,1,2.5,7.496,23.5376,29.000000000000004,12.999999999999998,16.000000000000007,29.0,-0.0014095122880069802,0.06503433297361767,-0.2902912584597456,0.3412553024054814,0.10895535945813216,5.562228568252017,115.97938144329896,517.3333333333334,184.94323453427543,234.13671220037236,412.0,62.5,0.6035722283424598,0.046907348286224566,0.5069313104010237,0.6494333148118607,-0.8793740029788439,-0.7283653234573837,0.5112711826004607,0.00010083352967647373,2.4322103746455213e-07,1,0.2,0.1380861659815038,0.1380861659815038,0.046606833010358846,0.46173936869399196,0.05354249136466746,9.325571128995632,0.43772050730281004,8.238245865175351,9.917837235303285,-0.7283492054319733,-0.36289454860712,8.270650921125752,0.0012625170571511914,3.0380474773804725e-06,0,0.0,0.0,0.0,0.43611344654792866,5.272112345783408,6.5161931284371795,-0.11510365785805252,5.611964646840133,-11.323011293767676,7.121495524672173,-0.6073500434006195,-1.0849718274500335,0.0012942609871134155,3.749073730579459,82.64462809917356,726.0,103.03397497913006,0.14192007572882928,6.083628661343896,0.5707842449593002,0.0,32.568584,0.01328277037048042,32.55,32.59,2.1556207075976875e-05,0.04000000000000625,0.020000000000003126,0.9744707892912029,33.3347533441254
35,2,5.0,9.996,28.4208,29.000000000000004,28.0,1.0000000000000036,29.0,-0.0008139514785367824,0.0570170362405683,-0.2902912584597456,0.2362654263502424,-0.9372439358272757,6.467978104797108,126.36899747262005,474.8,175.58587642518404,228.89104637602387,428.0,77.77777777777779,0.6396661835001843,0.0059878618882701845,0.626656747557217,0.6494333148118607,-0.24425261788309718,-0.8743884611659558,0.6262841808440065,1.8553460634708125e-05,4.445462495483697e-08,2,0.4,0.019725318661505842,0.02314345634472048,0.005976941904748255,0.06687594505550101,0.0010738662527752978,9.86970760315085,0.2235173166569075,9.42423357423271,10.178353860535776,-0.26988034826262963,-1.0641701926686173,9.425153631300569,0.00044506684547764437,1.0708739492320293e-06,1,0.2,0.752867080660975,0.752867080660975,0.22311115431408873,2.2213704404949937,1.2368349909874117,-0.09746717022470557,6.358038318577863,-13.600104913584806,9.206405769450166,-0.572415819170635,-1.0535782187861822,-0.0013534008528004674,4.100191232230194,87.80487804878048,683.3333333333334,64.22045364731292,0.09398115167899451,7.084408336767242,1.3826567185420378,0.0,32.569376,0.011684279722721012,32.55,32.59,-2.7560608998793642e-05,0.04000000000000625,-0.020000000000003126,0.41135279745127834,38.56411942383957
35,3,7.5,12.496,23.6772,30.0,0.0,30.0,29.0,-0.0018995771140843123,0.05905641930493853,-0.2849393742968097,0.235887845066788,-0.8715604014928674,5.624212373383498,138.19095477386935,434.1818181818182,152.50824120802008,191.7957246655931,428.0,80.0,0.6352544268759288,0.007020712438434058,0.6233818757231209,0.6453850961171739,-0.3761684189867151,-1.3607234288946863,0.644629453514908,1.3210851982400717e-05,-3.177346956650559e-08,0,0.0,0.0,0.0,4.4918669876290335e-05,1.9073182313341207e-05,1.0164474296223024e-08,10.005111953701512,0.10219354825429092,9.85667797669275,10.178353860535776,0.34910403593316386,-1.1844536076289982,9.910730960963056,0.0001724145772871115,4.116950007716436e-07,1,0.2,0.26757709687927544,0.26757709687927544,0.09422351059105351,0.5045500274178598,0.09530856688892005,0.05548871959096873,6.771598311730899,-13.600104913584806,9.206405769450166,-0.5625393775753711,-1.0994738641707638,0.0009474920875666484,3.8252661385850564,83.95522388059702,714.6666666666666,21.115555087817764,0.029546019246013664,8.02237500593364,0.7079255701653725,0.0,32.55944,0.009492513102725749,32.54999999999999,32.57000000000001,-1.6210524294740658e-05,0.020000000000017337,-0.020000000000003126,0.7606667440993542,54.23573089327233
35,4,10.0,14.996,9.3656,30.0,0.0,30.0,29.0,0.00047710774834446463,0.05865717846442349,-0.2849393742968097,0.3191015074455833,-0.041795141460996645,5.573397540642006,151.64279696714405,395.6666666666667,114.86540212814565,156.93426533540608,428.0,63.63636363636363,0.6278151931319359,0.006825741238474718,0.6146444925140093,0.6429221889565893,0.5948612013277045,0.09316461688513966,0.6410534265874904,1.8965572954810755e-05,-4.5846251508222173e-08,1,0.2,0.0018162387897255883,0.0018162387897255883,0.00039895163168843944,0.0005522295959487129,8.569644175325042e-07,9.915406047840861,0.0979238410189068,9.709737670062596,10.124088363305898,-0.2080806722096222,-0.5875050880705897,10.105525301707159,0.00030332177199830334,-7.325665468251214e-07,0,0.0,0.0,0.0,0.0014413724304080514,0.0008342307920384578,1.0530701891678773e-05,0.2953414354824975,7.071012224270919,-15.12241661522971,10.50151974481208,-0.6642254556823949,-0.9708657522747535,-0.00036889106657137904,4.0912898460667195,78.3289817232376,766.0,92.66714628173246,0.12097538679077344,7.99350375576801,1.2123698191230656,0.0,32.557464,0.009149768430323559,32.54999999999999,32.57000000000001,8.29757971054399e-07,0.020000000000017337,-0.020000000000003126,0.8971522470117517,73.31381524390645
35,5,12.5,17.496,0.0,0.0,0.0,0.0,0.0,0.001387406377423765,0.06669926714882207,-0.2886855221085276,0.4310762305193303,0.932991259998309,8.89367127848235,113.31444759206799,529.5,193.50526017213517,221.53232592236157,468.0,85.71428571428571,0.620449837999022,0.005511493160763587,0.6116017855216934,0.630071649176383,0.5603418687232428,-1.1685869074445137,0.6267528374979277,7.017412441379263e-06,-1.7113885515547914e-08,1,0.2,0.0033043230711859994,0.0033043230711859994,0.0010101719230262557,0.0024741438012217225,6.325586719287708e-06,9.75775455384784,0.14414223718645078,9.559476119698704,10.013458058521698,0.5368822025224365,-1.1143248277795155,9.972096491669072,0.00023242200698712415,-5.629984260805303e-07,1,0.2,0.040819788888939,0.040819788888939,0.011266961213440422,0.02134557948540018,0.0007258268082077233,0.08692083490170913,7.6335440834966874,-15.12241661522971,10.50151974481208,-0.5954731295420865,-1.1069245416716624,0.0016817961935685973,3.790100366637557,85.30805687203791,703.3333333333334,146.95668296020656,0.20894315112825576,8.650519487460949,1.3757853487060103,0.0,32.5566,0.008852790187082358,32.55,32.57000000000001,5.73371758960065e-06,0.020000000000010232,0.020000000000003126,0.9323625112011332,28.006390720030083
35,6,15.0,19.996,0.0,0.0,0.0,0.0,0.0,-6.47315469607276e-05,0.06431307182286783,-0.2886855221085276,0.4310762305193303,0.8832282869657679,10.190252304348729,110.29411764705883,544.0,218.5144650328015,326.7432368957969,556.0,85.71428571428571,0.6125814051490751,0.004050658411804921,0.6072052685750984,0.618909034385664,0.10841988623599004,-1.5701224669790725,0.614311286462721,1.1741387977985091e-06,2.9732119102129245e-09,2,0.4,0.004224604108118202,0.004599032805429837,0.0015266741100819319,0.00536626871145375,1.7405033968486708e-05,9.555102692831651,0.09278179615018968,9.393848920044986,9.709355877516376,-0.17128994224326105,-1.2700485194158153,9.694880162219786,0.00016035301935222478,-3.9069383288498e-07,0,0.0,0.0,0.0,0.0014208452937077656,0.0010729073199348847,1.0328347513844144e-05,0.11231558462400562,8.519128102478284,-18.14922981079864,11.207162073081433,-0.6370685033293388,-0.9499016930432798,0.0015766251847782688,3.945716437836058,78.80910683012259,761.3333333333334,138.81018214333798,0.18232510789405162,9.60246044933963,1.170645339876894,0.0,32.558583999999996,0.009388719399378293,32.55,32.57000000000001,8.1639169049404e-06,0.020000000000010232,0.020000000000003126,0.7567651752291036,31.48501081693624
35,7,17.5,22.496,0.0,0.0,0.0,0.0,0.0,0.0006837350380441775,0.0646108002326333,-0.2827111268022918,0.4652355860649646,1.1794489292628656,11.04618567323925,105.4481546572935,569.0,213.0352083576797,331.7830616532435,556.0,100.0,0.6076910053776812,0.0017340950656335142,0.6043154066982228,0.611521052725931,0.06172601005370596,-0.3119878250909278,0.6114619733192715,8.950336036411275e-06,-2.1851459826147427e-08,0,0.0,0.0,0.0,9.551600875499702e-07,6.754001750253202e-08,4.561653964242333e-12,9.431980013986326,0.057044896761153666,9.363565901764703,9.55920044331654,0.7011227611526465,-0.7282650673007094,9.54294154530825,0.0001728643791062364,-4.212410450178907e-07,0,0.0,0.0,0.0,0.0019431877424674097,0.0018090580459204943,1.954234385340374e-05,-0.14377452651448697,7.8680657585840486,-18.14922981079864,11.207162073081433,-0.6164628468369056,-0.745482726020469,0.0012875494441253379,4.369361603323746,74.8502994011976,801.6,145.42626997898282,0.18141999747877097,8.581889545157672,2.2284453080688276,0.0,32.562056,0.009092256584927,32.55,32.57000000000001,-5.5510973126903815e-06,0.020000000000010232,0.0,0.3978286085965626,30.597855256095897
35,8,20.0,24.996,0.0,0.0,0.0,0.0,0.0,8.797775527846427e-05,0.0731803568712135,-0.2713953701843629,0.4652355860649646,1.459977028119541,9.110125620755117,106.4773735581189,563.5,212.31176536943428,242.661433747869,452.0,57.14285714285714,0.6082132850365266,0.0022937940052311853,0.6043154066982228,0.6127327703580023,0.318771366285104,-0.6978476966874214,0.6074679199926672,4.0885362813260904e-06,-1.026613816039567e-08,3,0.6,0.0021011041868969813,0.005268238245107915,0.0017059815352947676,0.006478463980319952,2.294227340079743e-05,9.383277048459634,0.02428586830587515,9.326031967312082,9.427702390426717,0.06622963196228007,-0.8107699921197677,9.383459837580883,3.080056766981217e-05,-6.955641053655498e-08,2,0.4,0.03481303325393359,0.044257311289646495,0.014185942768175057,0.05024909492615716,0.0015108013048236093,-0.36050519877910225,6.476127724739759,-13.245354741466803,7.68817576202558,-0.5386608677846125,-1.1508685644014074,0.0003355240240603052,3.6951866156530677,74.25742574257426,808.0,63.30876716537765,0.0783524346106159,6.80381967110969,0.7451064419679624,0.0,32.553344,0.01423319952574975,32.53,32.57000000000001,-2.938685272759292e-05,0.04000000000000625,-0.020000000000003126,-0.01271068950897397,32.21994781554464
35,9,22.5,27.496,0.0,0.0,0.0,0.0,0.0,-0.0006618364841956761,0.0735109096240541,-0.3409268070571331,0.3965593791415906,0.5025026100024611,8.211262914329017,95.1086956521739,630.8571428571429,187.48460254238532,221.22688203139631,448.0,50.0,0.6099976392440544,0.0016413365475991656,0.6071051506067853,0.6128493475089299,0.21261120182012622,-1.0651952701025906,0.6075337416447696,5.019043139191165e-07,2.3446847042298907e-10,3,0.6,0.004226620663130694,0.0053157725142806145,0.001616368055150802,0.012387631882421575,4.378503495565515e-05,9.286858585463895,0.09731651533499,9.143700857565264,9.414468498518108,-0.17943936788373283,-1.6853584060308477,9.402159050345702,0.00011836509524009682,-2.857563026049789e-07,1,0.2,0.0066506720710037825,0.0066506720710037825,0.001726642449501772,0.002572223990919408,1.624254998418044e-05,0.09595654070829236,6.407047301822381,-13.382254790914324,7.57234238718565,-0.6674884549427478,-0.9570642339748945,0.0012364086443943851,3.7342024786045354,80.0711743772242,749.3333333333334,155.32503554374827,0.2072843001028669,7.008543036268013,0.5837341232203861,0.0,32.54076800000001,0.011915555251297418,32.53,32.57000000000001,-2.224838031897938e-05,0.04000000000000625,-0.03999999999999915,-0.13712187690720298,15.037521274949711
