subject_idx,window_idx,t_start_s,t_end_s,covas_mean,covas_max,covas_min,covas_diff,ecg_mean,ecg_std,ecg_min,ecg_max,ecg_skew,ecg_kurt,ecg_hr_bpm,ecg_rr_mean_ms,ecg_rr_std_ms,ecg_rmssd,ecg_rr_range_ms,ecg_pnn50,eda_e4_mean,eda_e4_std,eda_e4_min,eda_e4_max,eda_e4_skew,eda_e4_kurt,eda_e4_scl_mean,eda_e4_scl_std,eda_e4_scl_slope,eda_e4_scr_n_peaks,eda_e4_scr_peak_rate,eda_e4_scr_mean_amp,eda_e4_scr_max_amp,eda_e4_scr_std,eda_e4_scr_auc,eda_e4_scr_energy,eda_rb_mean,eda_rb_std,eda_rb_min,eda_rb_max,eda_rb_skew,eda_rb_kurt,eda_rb_scl_mean,eda_rb_scl_std,eda_rb_scl_slope,eda_rb_scr_n_peaks,eda_rb_scr_peak_rate,eda_rb_scr_mean_amp,eda_rb_scr_max_amp,eda_rb_scr_std,eda_rb_scr_auc,eda_rb_scr_energy,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_skew,bvp_kurt,bvp_slope,bvp_ac_dc_ratio,bvp_hr_bpm,bvp_ibi_mean_ms,bvp_ibi_std_ms,bvp_ibi_cv,bvp_pulse_amp_mean,bvp_pulse_amp_std,bvp_vasomotor_power,emg_mean,emg_std,emg_min,emg_max,emg_skew,emg_kurt,emg_rms,emg_mav,emg_iemg,emg_wl,emg_zcr,emg_median_freq,emg_mean_freq,emg_total_power,emg_low_band_power,emg_high_band_power,emg_hl_ratio,resp_mean,resp_std,resp_min,resp_max,resp_skew,resp_kurt,resp_slope,resp_rate_bpm,resp_interval_mean_s,resp_interval_range_s,resp_irregularity_idx,resp_amp_mean,resp_amp_std,resp_dominant_freq,tmp_mean,tmp_std,tmp_min,tmp_max,tmp_skew,tmp_kurt,tmp_slope,tmp_range,tmp_diff_end_start,cross_eda_e4_rb_corr,cross_hr_bvp_ecg_diff
50,0,0.0,9.996,9.47,20.000000000000004,0.0,20.000000000000004,0.0010794004262937302,0.19122713676521388,-0.2318581625626677,1.2122863499788452,4.186668283690102,19.186833698737985,76.4980875478113,784.3333333333334,16.13203100178103,18.290583767213516,52.0,0.0,1.0716233161415625,0.13472811344584776,0.8843019246582431,1.250696336000252,-0.35755097659831914,-1.5221719979241881,0.9483185118416418,0.008501081345528459,1.0690056805054034e-05,1,0.1,0.2972739521319221,0.2972739521319221,0.10870016374328961,1.3756590419458017,0.3074482490352418,11.219634129634382,0.21323214710479282,10.851458188082132,11.653348676858185,0.32227048356032234,-0.7521900512934687,11.287689890976226,0.0033722672942845446,4.0722852202396105e-06,2,0.2,0.2202191923754162,0.3649714490308362,0.1066764160517237,0.6005870281169079,0.14982353581966795,0.08198042729563995,8.529030275226189,-20.977723847528612,16.81490796169935,-0.2170537234558151,-0.6821289421429162,0.00048077109033303154,5.3824583110939,78.91541885876164,760.3076923076923,115.14004850281577,0.15143875258363063,10.223022625337236,4.587136141375172,0.0,-2.2271255306926467e-06,0.004361426585543381,-0.0148942952416448,0.0192251369569652,-0.07163984961801184,0.6677361243457938,0.004360554781725405,0.003394556417374176,0.033945564173741755,11.011349459343222,0.454,52.24609375,56.17366641380764,1.9236963263415525e-05,1.6443251032025972e-05,2.571699698746992e-06,0.1563984940531637,-0.298101342491593,2.448494594726106,-3.560210786514755,4.3466740457759805,0.4081948082047203,-1.23894025043834,-7.816015251264362e-05,11.295180722891565,5.312,0.0,0.0,144185.6556211067,177962.2925503991,0.48828125,29.225944000000005,0.014498148309578294,29.21,29.250000000000004,0.3302347892102947,-1.1520392505656232,3.2125829140692526e-06,0.0400000000000027,0.0,-0.2623268512245122,2.4173313109503454
50,1,5.0,14.996,11.5396,20.000000000000004,0.0,20.000000000000004,0.0017833380425878289,0.1905406991245998,-0.2330218638101774,1.2440387293522592,4.281735580798516,20.054845744150718,76.95596408721676,779.6666666666666,28.307831660749528,23.9393172227386,92.0,9.090909090909092,1.1690688083679934,0.06391791711981856,1.0926744549272176,1.3309086455872288,0.9005425092235754,-0.1621835145288304,1.193888773093444,0.004018096484203011,-5.021526245022255e-06,1,0.1,0.048035526447842924,0.048035526447842924,0.03552499798703336,0.17219295728841105,0.01559174587089254,11.026692177504161,0.19465023175273916,10.780205714174508,11.427095587768964,0.3909995373902586,-1.0877371699897629,11.196305172161663,0.026085200241460185,-3.2377918820958986e-05,1,0.1,0.1942898546364713,0.1942898546364713,0.05652271102698817,0.26781804568240963,0.03913149219749989,0.245927565845088,9.831093859695127,-25.560506736188827,21.183113844941253,-0.2759010373499248,-0.3941118861906294,-0.0005327253935028712,5.854581758714968,76.89021785561725,780.3333333333334,95.84014468547788,0.12281949340300453,11.991584871582976,6.025716983907539,0.0,1.2369106031978849e-06,0.003976125265407971,-0.0146513731406608,0.0192251369569652,-0.06029091971919579,0.7721385555478553,0.003975330153246768,0.00308450295395596,0.0308450295395596,9.982214160745004,0.4496,51.26953125,55.74736485811378,1.6387145046810182e-05,1.410219459160421e-05,2.025672520845819e-06,0.14364236060476787,0.28446656116922875,3.1317233846951837,-3.794080202267206,5.928279458905657,0.2955422445851481,-1.33866078825684,0.001345626292937121,11.737089201877934,5.112,0.0,0.0,102016.07623633067,123897.76940532344,0.48828125,29.2306,0.013757359878505378,29.21,29.250000000000007,-0.11617198730434278,-0.9619787951724761,1.3100661296133189e-05,0.04000000000000625,0.03999999999999915,0.8981887280092282,0.06574623159950477
50,2,10.0,19.996,3.6772,20.000000000000004,0.0,20.000000000000004,-0.0001814071484749011,0.19758703551844503,-0.2330218638101774,1.2440387293522592,4.128036956543404,18.9444201954472,80.10680907877169,749.0,30.98973437065307,24.03028392371895,96.0,9.090909090909092,1.2026059892751455,0.07736666246962655,1.0926744549272176,1.3315517903658474,0.07202359617601406,-1.2570777371086905,1.1507251803907355,0.0040219001546440356,5.071703883128981e-06,2,0.2,0.11483280904648263,0.17875716686604437,0.06051324540984778,0.6394817897053977,0.07750652812830988,10.98919169546134,0.18540193211023723,10.738042544436237,11.369570757923633,0.5443196555470395,-0.8490712067999726,10.910535982277375,0.009949799404449781,1.2450380241499299e-05,2,0.2,0.3112805010280111,0.4569921491074016,0.14432380990924462,1.1829056398584923,0.3481368788996737,-0.12507147213828554,9.257034121433314,-25.560506736188827,21.183113844941253,-0.2315817150150176,-0.09367923898091401,0.0003491893646374093,6.351340013720378,83.56545961002786,718.0,179.70885545034426,0.25029088502833463,11.564469003609107,6.433144941898989,0.0,1.6993501437396398e-06,0.003211603956196398,-0.0116812197223223,0.0138770851802252,-0.06855599920378833,0.5045050035959524,0.003210962020837164,0.002517908665764461,0.025179086657644612,8.125019282971984,0.4444,50.29296875,54.663145686961705,1.0592103410057963e-05,8.992012713002602e-06,1.4332840387292647e-06,0.15939524158553645,0.24171122563242178,3.5877929990296282,-5.079487723027387,5.928279458905657,0.19305700957673522,-1.4788388420831133,-0.00020474723815404642,11.618900077459335,5.164,0.0,0.0,3338592.9165216414,4075961.6389404004,0.48828125,29.231984000000004,0.013375834270124315,29.21,29.250000000000007,-0.19945086894915642,-0.8454076347823882,-6.8463268553842375e-06,0.04000000000000625,0.0,0.7290073986633769,3.4586505312561684
50,3,15.0,24.996,0.0,0.0,0.0,0.0,-0.002329103606416905,0.19935850718034345,-0.219853503339237,1.240971975858192,4.014319732418423,17.997187199182875,82.68259072117594,725.6666666666666,13.37115846843043,11.939240115914183,40.0,0.0,1.2036308786162375,0.05334690839589902,1.135379794168836,1.3315517903658474,0.933569261221316,-0.08383881784862002,1.2758645343611816,0.006325229937376828,-7.872185363090786e-06,1,0.1,0.03964953177378017,0.03964953177378017,0.009237817949621337,0.02995233966149373,0.000943206454606517,10.786611399142238,0.22736541415402822,10.48039319589792,11.23177638891526,0.2181636012578126,-1.4618985721108786,11.060961170537908,0.020605197202625502,-2.5706079553151214e-05,0,0.0,0.0,0.0,0.01586715704854189,0.03452068769132729,0.0026374451412128027,0.033339170487133744,8.152462676553629,-24.915744979858776,21.45289043070321,-0.25372798380828615,0.44895794222853436,8.656167477589658e-05,7.451606797410731,89.74358974358975,668.5714285714286,155.52873307909,0.23262844691316878,9.11918539045479,6.995232655872673,0.0,-1.6938946800460375e-06,0.0029128170017638042,-0.0117131517612336,0.0098086737126869,-0.036252824234823115,0.10952439878231379,0.0029122348727204607,0.0023207023574642,0.023207023574642,7.402062306752536,0.436,50.29296875,53.953344731866814,8.729482658337928e-06,7.364814906688162e-06,1.2322008398507199e-06,0.1673091388531339,-0.3663139754773202,3.034921947702898,-5.079487723027387,5.662101247828366,0.4167098099772624,-0.9610978312262035,0.0018739727735606246,11.867088607594939,5.055999999999999,0.0,0.0,10478957.344378084,14692665.168158727,0.48828125,29.222224,0.01509010789184671,29.19,29.250000000000004,0.06754748479191261,-0.39812097893297116,-1.0676059308135245e-05,0.060000000000002274,-0.05999999999999872,0.9222736864457403,7.06099902241381
50,4,20.0,29.996,0.0,0.0,0.0,0.0,0.0006398222209605702,0.20313065943014325,-0.2176941417362372,1.240971975858192,3.967946130921861,17.26349045350841,79.91803278688525,750.7692307692307,30.697865957733516,14.189197769195175,76.0,0.0,1.1413924178971326,0.023655511589108627,1.1081656581056711,1.188963733288635,0.20953289006305134,-1.1722250172649655,1.1705818676729616,0.0022696283029849,-2.8286785875792986e-06,0,0.0,0.0,0.0,0.0018283920388029171,0.0059745370204388,3.701603360348194e-05,10.491467411305766,0.10894900001912695,10.345110487247958,10.73763579212805,0.410027881424012,-0.8458131766257786,10.629498153032259,0.012058067899923417,-1.5017468005448806e-05,0,0.0,0.0,0.0,0.013241993627502923,0.038546165641326305,0.001902562819568424,-0.08499768484958797,8.34149039508809,-24.915744979858776,21.45289043070321,-0.14613574079531788,0.1006182788756651,-0.00014000524872956652,7.053738851425193,83.29773601025204,720.3076923076923,96.17292118486768,0.13351644333653137,9.718122040600273,6.637349865913648,0.0,-2.997515046488401e-06,0.003033048610051099,-0.0131817736139045,0.0118039940890996,-0.03613794048406028,0.2712283290188129,0.0030324434211508352,0.0024082478110664606,0.024082478110664607,7.661883599482321,0.4352,50.29296875,53.69061628733205,9.364136681867763e-06,8.078558727308812e-06,1.1579707698506527e-06,0.1433387821934426,0.11918653958122086,2.0962626516508784,-3.769615078312765,4.731234557606013,0.28721781394168516,-0.6220617648386892,0.0007031256956216194,11.92368839427663,5.032,0.0,0.0,570491.7128035043,714090.1023895671,0.48828125,29.215932000000002,0.012027517397380953,29.19,29.230000000000004,-0.4032617181305814,-0.5077817643947093,-2.4960643990525235e-07,0.0400000000000027,0.0,0.9905829795109231,3.379703223366789
50,5,25.0,34.996,1.016,19.0,0.0,19.0,0.00205233317486912,0.19323111360199505,-0.2096558898564972,1.2465650017580012,4.2556272780079505,20.003267279067796,76.46559048428207,784.6666666666666,11.547005383792515,12.877040879727835,44.0,0.0,1.1092883607151804,0.01552024520230502,1.0795352701168084,1.136744276207848,0.06456172111321522,-0.8431825629735465,1.1253507597862562,0.0011716571694647536,-1.4636425937724567e-06,1,0.1,0.009342451120901707,0.009342451120901707,0.00246483316533949,0.009832853962256614,7.042549620067406e-05,10.36222304709264,0.05665263599034862,10.269162790878656,10.480290104155191,0.22245261944697645,-0.5895615963905803,10.421607076382966,0.005799822872782263,-7.226408595983561e-06,0,0.0,0.0,0.0,0.010123206339557926,0.03805748307440948,0.0011698818843991052,0.200528383985296,8.767195448552698,-23.772997344039027,15.91419665211977,-0.22444512103373795,-0.771278218476215,0.0006967764493541054,5.352458384537523,77.31958762886597,776.0,51.13973726245303,0.065901723276357,12.032176732563405,3.4679749385933683,0.0,9.751228448777513e-07,0.0030901865957639646,-0.0131817736139045,0.0118039940890996,-0.08531356077257603,0.33641045273777115,0.003089568650511781,0.002453180433240571,0.02453180433240571,7.865668767804005,0.4428,50.29296875,54.73226781150647,9.843733880073172e-06,8.486432613839967e-06,1.2009177105734903e-06,0.1415103100700985,-0.012938730373832369,2.2874133116729816,-4.057641905186622,4.931154392512469,0.2709088633680718,-0.650841495881858,0.0007276067746532767,10.814708002883922,5.548,0.0,0.0,151828.16214254856,212107.07413611963,0.48828125,29.222412,0.010906495273023219,29.19,29.230000000000004,-1.1313323673896072,0.2781314535943169,1.1600392256095864e-05,0.0400000000000027,0.03999999999999915,0.9641205440665547,0.8539971445839001
50,6,30.0,39.996,34.2632,86.00000000000001,0.0,86.00000000000001,-0.00042052239924917744,0.18518952627294447,-0.2623431709338007,1.2465650017580012,4.431235439334839,21.958739861964624,75.82720588235294,791.2727272727273,7.114645586266531,10.276186062932103,20.0,0.0,1.2710206858287045,0.22132948671503705,1.0795352701168084,1.642251439534358,0.6225162714715625,-1.4416790335419298,1.118444847060403,0.0024115845106685058,3.1045931642524807e-06,1,0.1,0.5216695356691745,0.5216695356691745,0.21059395802767816,1.6393983669288577,0.7123263914863833,10.55117170545393,0.27961500382980753,10.269162790878656,11.094507378750125,0.5982459918834855,-1.1880104995964564,10.361498748328202,0.004494524857157556,5.752480146595376e-06,2,0.2,0.37353794239637406,0.729460656750943,0.2568211614540765,2.1200900802617104,1.109001704538082,0.07770254832927899,9.046161441450657,-23.772997344039027,15.642471477441417,-0.3890296922311149,-0.7782790321241886,-0.00019234986503756688,5.118584899479052,75.72570466975178,792.3333333333334,36.994676111652346,0.04669079862640178,11.716816962334452,2.575696715429728,0.0,3.566660762126013e-06,0.003117871525751419,-0.0127640840212925,0.0117853073767464,-0.07809349309762585,0.2845477318238059,0.003117249929508386,0.0024766999587638944,0.024766999587638942,7.9330826905410685,0.448,50.29296875,54.9308693955926,9.656301681419562e-06,8.117833528050811e-06,1.364991607430306e-06,0.1681472775604031,-0.36606751185191194,2.4139484634356543,-4.057641905186622,4.931154392512469,0.5774581110313127,-0.6897894951711088,0.0007171339461123003,11.432926829268293,5.247999999999999,0.0,0.0,4161390.5085650673,5836215.98115091,0.48828125,29.232032000000007,0.005763545536827693,29.23,29.250000000000007,2.627854571159841,5.116678260989017,2.8361886138300026e-06,0.02000000000000668,3.552713678800501e-15,0.8429827798037418,0.10150121260116407
50,7,35.0,44.996,73.5318,86.00000000000001,19.0,67.00000000000001,-0.001919295002451086,0.18379020854324823,-0.2623431709338007,1.2196489872921954,4.422519365510817,21.783850383883355,74.52574525745257,805.0909090909091,21.473027478464907,19.14157778240864,68.0,0.0,1.4221325211193776,0.14202724334527198,1.0796705108420712,1.642251439534358,-0.6229709031733639,0.21166064784144822,1.2803410520875167,0.02214992493960407,2.7383827055724994e-05,1,0.1,0.366533792880988,0.366533792880988,0.1130062899930862,1.5399140365727049,0.3648184832329788,10.546768712509168,0.2971931419539242,10.147425422392285,11.094507378750125,0.32360650402886965,-1.2270605614715084,10.523589596607213,0.024245443409804744,2.9594061543796482e-05,1,0.1,0.5991323458693607,0.5991323458693607,0.19589547151536213,1.4711611571455647,0.6000283724886073,-0.4177019812656564,8.706948162304036,-22.040572125056915,15.300602567592051,-0.2571669638127024,-0.8453343096508155,0.00016252579686659932,5.076549325367079,75.34246575342466,796.3636363636364,43.94376571772776,0.05518052772774033,11.253832822071656,2.924678881656618,0.0,6.872928807641846e-07,0.0031916436342794637,-0.0139014803017622,0.0117853073767464,-0.07590935654054322,0.3052651906830346,0.003191005315723061,0.002535574792850516,0.02535574792850516,8.178910901415648,0.4472,50.78125,54.628187886833864,1.0227421666449362e-05,8.773848506108483e-06,1.2775183720351406e-06,0.14560524622071072,-0.30090721903628903,1.9559536537908822,-2.57142978036312,3.8531774151444056,0.6708153718006059,-0.8768414401330142,0.0004563405668784679,11.312217194570135,5.304,0.0,0.0,2984780.7198551362,4194502.373960562,0.48828125,29.233996,0.01133406080947118,29.21,29.250000000000007,-0.14014780194872498,-0.2932424162658278,2.68391082946069e-06,0.04000000000000625,0.0,0.48577335215552336,0.816720495972092
50,8,40.0,49.996,41.1308,86.00000000000001,0.0,86.00000000000001,0.0022680369473010737,0.18951874263580115,-0.2197177914505425,1.2196489872921954,4.341438030196785,20.48246258069379,73.05194805194805,821.3333333333334,19.170684690828114,19.44689739217591,64.0,0.0,1.364636440498069,0.04616083626379635,1.3212993503332389,1.49082907233487,1.1170095624675018,0.19338370681487094,1.4338461286650654,0.006687043656428519,-8.312623207353017e-06,0,0.0,0.0,0.0,0.006959433134939594,0.018827263456850922,0.000519886311804983,10.25300471270707,0.12507377534581016,10.094530955077998,10.619140075120969,0.9521946689030102,0.39883112228026407,10.427006922818245,0.021844415159647235,-2.7126543475724707e-05,0,0.0,0.0,0.0,0.021432402703223778,0.0548301621661089,0.004895224711430069,-0.16499016700685634,9.42136262778365,-22.040572125056915,15.885375564652598,-0.2419418832268752,-0.9280470403605863,-0.0003889820956338493,4.774484225860319,73.23568575233023,819.2727272727273,87.72353265696829,0.10707488451250013,11.86158329948767,4.200916306906375,0.0,-3.3244349188380804e-06,0.003273873607615622,-0.0139014803017622,0.0121754693332704,-0.11301207183080714,0.14123850391784343,0.003273220455629318,0.002620477116004229,0.02620477116004229,8.377872010967344,0.4396,50.78125,55.3998595912599,1.0749428525900831e-05,9.130915418729862e-06,1.4043658277926812e-06,0.15380339904495938,-0.07921755570888263,2.5184148999418294,-3.761847556442314,4.450595740668986,0.2721977878884318,-1.2543526897721058,-0.0004550868478167523,10.932944606413995,5.4879999999999995,0.0,0.0,2665269.0576892467,3745533.0878533265,0.48828125,29.239964,0.012820373431492246,29.21,29.250000000000007,-1.0060847079053807,-0.10013852514657762,9.334443733538004e-06,0.04000000000000625,3.552713678800501e-15,0.850517335564887,0.1837377003821814
50,9,45.0,54.996,0.8462,33.0,0.0,33.0,-0.0003196487889953037,0.19141597831594964,-0.211589110424151,1.210229586901038,4.289037211257131,20.18766049687646,74.81296758104739,802.0,20.92410528118662,13.803820288074405,64.0,0.0,1.3096623033039085,0.023472261332311426,1.2695836534196636,1.3496697141977907,-0.33103046390915064,-1.1997964053756995,1.3342443890356321,0.0016242150867726212,-2.023548840918421e-06,2,0.2,0.006459325680259753,0.011157229285458703,0.002109765944775128,0.005861577484760288,4.7955299695278886e-05,10.194395594589947,0.0868086690612695,10.076526971119492,10.348522079717434,0.2658115928197937,-1.4211203269234762,10.164788001448365,0.004125529885681648,5.164303412176489e-06,2,0.2,0.1488971810589792,0.18130748160418264,0.06232443188907715,0.534783769363417,0.06742717876117542,0.09568606105692579,8.798392371806063,-21.856007094167328,19.423570108115573,-0.15037141983707497,-0.7743620762481518,-0.0005886772411218052,5.612368218074855,74.19064748201438,808.7272727272727,114.30231048328892,0.14133604039075742,11.509152335473471,4.788073651239454,0.0,-4.7433471635878536e-07,0.0032480362138503902,-0.0156614705848912,0.0127471215067662,-0.160064413568329,0.24322426343603576,0.0032473865762761302,0.002604186278930393,0.02604186278930393,8.302173159778576,0.4448,50.78125,54.70427970364644,1.0739511775203958e-05,9.145861066924e-06,1.397472824962602e-06,0.15279838767905204,0.26466270733137415,2.9686198243453465,-3.761847556442314,4.86932934779382,0.034129854631481084,-1.552470991233682,0.00021494240004400463,11.286681715575622,5.316,0.0,0.0,1393106.8676936429,1686630.2065694649,0.48828125,29.245136,0.008090933855357911,29.23,29.250000000000007,-1.190412129496676,-0.4519184364767166,-7.572071611198799e-07,0.02000000000000668,0.020000000000003126,0.3015616441285412,0.6223200990330042
